unique_id,text,climate_adaptation,climate_mitigation
2013100375|2013|Protection of endangered species: Reticulated Python|0.003501|41030,Protection of endangered species: Reticulated Python PROTECTION OF ENDANGERED SPECIES: RETICULATED PYTHON Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100376|2013|Protection of endangered species: Bornean orangutan|0.012381|41030,Protection of endangered species: Bornean orangutan PROTECTION OF ENDANGERED SPECIES: BORNEAN ORANGUTAN Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100377|2013|Protection of endangered species: Western black crested gibbon|0.018505|41030,Protection of endangered species: Western black crested gibbon PROTECTION OF ENDANGERED SPECIES: WESTERN BLACK CRESTED GIBBON Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100378|2013|Protection of endangered species: Pear species|0.018505|41030,Protection of endangered species: Pear species PROTECTION OF ENDANGERED SPECIES: PEAR SPECIES Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100379|2013|Protection of endangered species: White Rumped Vulture|0.006042|41030,Protection of endangered species: White Rumped Vulture PROTECTION OF ENDANGERED SPECIES: WHITE RUMPED VULTURE Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100380|2013|Protection of endangered species: Charapa|0.005001|41030,Protection of endangered species: Charapa PROTECTION OF ENDANGERED SPECIES: CHARAPA Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100382|2013|Protection of endangered species: Neotropical otter|0.008002|41030,Protection of endangered species: Neotropical otter PROTECTION OF ENDANGERED SPECIES: NEOTROPICAL OTTER Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100383|2013|Protection of endangered species: Roti Island Snake-necked Turtle|0.011885|41030,Protection of endangered species: Roti Island Snake-necked Turtle PROTECTION OF ENDANGERED SPECIES: ROTI ISLAND SNAKE-NECKED TURTLE Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100384|2013|Protection of endangered species: Colombian Spider Monkey|0.010003|41030,Protection of endangered species: Colombian Spider Monkey PROTECTION OF ENDANGERED SPECIES: COLOMBIAN SPIDER MONKEY Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100385|2013|Protection of endangered species: Huon tree kangaroo|0.011504|41030,Protection of endangered species: Huon tree kangaroo PROTECTION OF ENDANGERED SPECIES: HUON TREE KANGAROO Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100386|2013|Protection of endangered species: Tonkin snub-nosed monkey|0.012004|41030,Protection of endangered species: Tonkin snub-nosed monkey PROTECTION OF ENDANGERED SPECIES: TONKIN SNUB-NOSED MONKEY Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100387|2013|Protection of endangered species: Greater bamboo lemur|0.012003|41030,Protection of endangered species: Greater bamboo lemur PROTECTION OF ENDANGERED SPECIES: GREATER BAMBOO LEMUR Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100388|2013|Protection of endangered species: Rana acuatica de espada|0.005004|41030,Protection of endangered species: Rana acuatica de espada PROTECTION OF ENDANGERED SPECIES: RANA ACUATICA DE ESPADA Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100389|2013|Protection of endangered species: Cochabamba Mountain-finch|0.006652|41030,Protection of endangered species: Cochabamba Mountain-finch PROTECTION OF ENDANGERED SPECIES: COCHABAMBA MOUNTAIN-FINCH Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100390|2013|Protection of endangered species: Sunda Pangolin|0.004001|41030,Protection of endangered species: Sunda Pangolin PROTECTION OF ENDANGERED SPECIES: SUNDA PANGOLIN Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100391|2013|Protection of endangered species: Olive ridley turtle|0.00125|41030,Protection of endangered species: Olive ridley turtle PROTECTION OF ENDANGERED SPECIES: OLIVE RIDLEY TURTLE Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100392|2013|Protection of endangered species: Somuncura frog|0.005001|41030,Protection of endangered species: Somuncura frog PROTECTION OF ENDANGERED SPECIES: SOMUNCURA FROG Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100393|2013|Protection of endangered species: Painted Terrapin|0.010003|41030,Protection of endangered species: Painted Terrapin PROTECTION OF ENDANGERED SPECIES: PAINTED TERRAPIN Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100394|2013|Protection of endangered species: Asiatic wild ass|0.006002|41030,Protection of endangered species: Asiatic wild ass PROTECTION OF ENDANGERED SPECIES: ASIATIC WILD ASS Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100396|2013|Protection of endangered species: Largetooth Sawfish|0.008002|41030,Protection of endangered species: Largetooth Sawfish PROTECTION OF ENDANGERED SPECIES: LARGETOOTH SAWFISH Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100397|2013|Protection of endangered species: Clouded Leopard|0.010003|41030,Protection of endangered species: Clouded Leopard PROTECTION OF ENDANGERED SPECIES: CLOUDED LEOPARD Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100398|2013|Protection of endangered species: Junin grebe|0.010628|41030,Protection of endangered species: Junin grebe PROTECTION OF ENDANGERED SPECIES: JUNIN GREBE Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100399|2013|Protection of endangered species: Fuertes's Parrot|0.009753|41030,Protection of endangered species: Fuertes's Parrot PROTECTION OF ENDANGERED SPECIES: FUERTES'S PARROT Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100400|2013|Protection of endangered species: Rana fisgona Labios Blancos|0.005001|41030,Protection of endangered species: Rana fisgona Labios Blancos PROTECTION OF ENDANGERED SPECIES: RANA FISGONA LABIOS BLANCOS Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100401|2013|Protection of endangered species: Three stripped roofed turtle|0.004952|41030,Protection of endangered species: Three stripped roofed turtle PROTECTION OF ENDANGERED SPECIES: THREE STRIPPED ROOFED TURTLE Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100402|2013|Protection of endangered species: Emerald Starling|0.004001|41030,Protection of endangered species: Emerald Starling PROTECTION OF ENDANGERED SPECIES: EMERALD STARLING Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100403|2013|Protection of endangered species: African wild dog|0.007002|41030,Protection of endangered species: African wild dog PROTECTION OF ENDANGERED SPECIES: AFRICAN WILD DOG Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100404|2013|Protection of endangered species: Grenada Dove|0.004001|41030,Protection of endangered species: Grenada Dove PROTECTION OF ENDANGERED SPECIES: GRENADA DOVE Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100405|2013|Protection of endangered species: Red-bellied toad|0.010003|41030,Protection of endangered species: Red-bellied toad PROTECTION OF ENDANGERED SPECIES: RED-BELLIED TOAD Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100406|2013|Protection of endangered species: Dragon Blood Tree's Gecko|0.003501|41030,Protection of endangered species: Dragon Blood Tree's Gecko PROTECTION OF ENDANGERED SPECIES: DRAGON BLOOD TREE'S GECKO Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100407|2013|Protection of endangered species: Southern woolly lemur|0.004952|41030,Protection of endangered species: Southern woolly lemur PROTECTION OF ENDANGERED SPECIES: SOUTHERN WOOLLY LEMUR Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100409|2013|Protection of endangered species: Dhole|0.013947|41030,Protection of endangered species: Dhole PROTECTION OF ENDANGERED SPECIES: DHOLE Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100410|2013|Protection of endangered species: Marsh Seedeater|0.008903|41030,Protection of endangered species: Marsh Seedeater PROTECTION OF ENDANGERED SPECIES: MARSH SEEDEATER Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100411|2013|Protection of endangered species: Cat Ba Langur|0.011886|41030,Protection of endangered species: Cat Ba Langur PROTECTION OF ENDANGERED SPECIES: CAT BA LANGUR Extending agency: Mohamed Bin Zayed Species Conservation Fund - UAE aid modality: Contributions to National NGOs and Civil Society Institutions,0,0
2013100412|2013|Financial contribution to the victims of human trade and traffiking (incl. return tickets to country of origin and pocket money)|0.000299|15160,Financial contribution to the victims of human trade and traffiking (incl. return tickets to country of origin and pocket money) FINANCIAL CONTRIBUTION TO THE VICTIMS OF HUMAN TRADE AND TRAFFIKING (INCL. RETURN TICKETS TO COUNTRY OF ORIGIN AND POCKET MONEY) Extending agency: Ewa'a Shelters for Women and Children - UAE aid modality: Direct Project Implementation,0,0
2013100447|2013|Treatment and rehabilitation of the victims of human trade and traffiking|0.050082|15160,Treatment and rehabilitation of the victims of human trade and traffiking TREATMENT AND REHABILITATION OF THE VICTIMS OF HUMAN TRADE AND TRAFFIKING Extending agency: Ewa'a Shelters for Women and Children - UAE aid modality: Direct Project Implementation,0,0
"2013100005|2013|Khalifa Fund project - program includes providing financial support for small businesses in order to reduce poverty with a focus on rural areas, creating a number of new jobs, help in social development - economic and maintain regional stability|0|32130","Khalifa Fund project - program includes providing financial support for small businesses in order to reduce poverty with a focus on rural areas, creating a number of new jobs, help in social development - economic and maintain regional stability KHALIFA FUND PROJECT - PROGRAM INCLUDES PROVIDING FINANCIAL SUPPORT FOR SMALL BUSINESSES IN ORDER TO REDUCE POVERTY WITH A FOCUS ON RURAL AREAS Extending agency: Abu Dhabi Department of Finance - UAE aid modality: Bilateral Assistance to Governments",0,0
2013100006|2013|Administrative costs of the committee|0.97692|91010,Administrative costs of the committee ADMINISTRATIVE COSTS OF THE COMMITTEE Extending agency: Abu Dhabi Department of Finance - UAE aid modality: Bilateral Assistance to Governments,0,0
"2013100007|2013|Financial assistance to cover Egypt's petroleum needs from August to December 2013 [gasoline - Alsola (diesel) - diesel fuel - liquefied natural gas] -provision of 940,910 Metric Tonnes of petroleum products|954.165908|32262","Financial assistance to cover Egypt's petroleum needs from August to December 2013 [gasoline - Alsola (diesel) - diesel fuel - liquefied natural gas] -provision of 940,910 Metric Tonnes of petroleum products FINANCIAL ASSISTANCE TO COVER EGYPT'S PETROLEUM NEEDS FROM AUGUST TO DECEMBER 2013 Extending agency: Abu Dhabi Department of Finance - UAE aid modality: Bilateral Assistance to Governments",0,0
